Height,Weight,Label
168.1,63.6,Fit
158.1,56.4,Fit
165.8,68.4,Fit
171.7,62.4,Fit
186.6,80.1,Fit
163.6,61.2,Fit
164.5,66.6,Fit
181.8,66.2,Fit
159.0,31.0,Fit
150.4,47.9,Fit
167.8,60.1,Fit
176.8,59.5,Fit
169.0,50.7,Fit
163.9,54.5,Fit
149.1,48.0,Fit
164.4,60.2,Fit
178.6,51.9,Fit
151.4,36.4,Fit
162.3,67.0,Obese
160.7,55.3,Fit
157.3,54.4,Fit
167.7,51.2,Fit
169.9,63.5,Fit
169.8,60.4,Fit
154.3,47.4,Fit
146.9,35.8,Fit
167.9,55.1,Fit
159.4,71.7,Obese
185.2,72.7,Fit
185.7,82.2,Fit
186.9,75.3,Fit
154.7,50.1,Fit
171.3,59.4,Fit
174.6,77.8,Obese
173.3,69.1,Fit
161.1,50.8,Fit
179.1,67.4,Fit
165.0,68.5,Obese
166.4,38.2,Fit
148.1,50.7,Fit
172.1,69.5,Fit
162.1,51.8,Fit
170.1,64.9,Fit
167.6,65.8,Fit
167.0,51.5,Fit
164.5,66.3,Fit
173.7,68.7,Fit
162.8,57.1,Fit
149.0,49.7,Fit
171.3,70.2,Fit
156.1,72.1,Obese
150.4,54.7,Fit
153.8,58.5,Fit
168.1,63.7,Fit
163.9,74.3,Obese
141.5,32.3,Fit
160.8,43.0,Fit
177.9,70.8,Fit
160.0,61.6,Fit
163.2,38.0,Fit
176.5,68.5,Fit
173.8,65.0,Fit
176.2,74.3,Fit
134.5,43.2,Fit
184.1,60.1,Fit
172.0,56.4,Fit
192.1,74.7,Fit
156.4,59.7,Fit
145.6,49.6,Fit
165.1,55.0,Fit
162.0,58.9,Fit
172.2,56.8,Fit
176.8,85.2,Obese
164.0,63.8,Fit
162.4,64.3,Fit
170.7,75.2,Obese
162.2,66.0,Obese
161.3,57.5,Fit
176.4,67.0,Fit
178.9,80.7,Obese
176.9,69.1,Fit
163.1,52.6,Fit
141.5,59.8,Obese
163.4,51.2,Fit
156.7,40.1,Fit
163.6,66.8,Fit
157.6,48.8,Fit
164.8,63.2,Fit
153.6,66.4,Obese
150.9,39.1,Fit
178.4,69.7,Fit
154.3,64.3,Obese
165.0,65.4,Fit
175.5,66.3,Fit
175.1,86.5,Obese
173.7,65.6,Fit
168.3,65.5,Fit
173.0,79.0,Obese
180.1,79.2,Fit
169.7,73.9,Obese
144.8,38.9,Fit
159.2,65.6,Obese
172.7,66.9,Fit
158.1,49.0,Fit
182.8,75.3,Fit
164.3,60.9,Fit
165.9,75.5,Obese
177.4,72.3,Fit
163.0,52.2,Fit
166.9,53.2,Fit
174.9,66.9,Fit
148.8,37.9,Fit
161.9,51.9,Fit
174.1,64.7,Fit
165.7,57.0,Fit
181.1,78.0,Fit
147.7,42.1,Fit
146.4,27.4,Fit
173.5,52.7,Fit
174.5,66.9,Fit
162.9,53.7,Fit
169.4,53.2,Fit
173.2,81.7,Obese
156.0,60.2,Fit
157.2,53.9,Fit
167.1,63.3,Fit
174.9,65.2,Fit
152.2,40.9,Fit
162.8,66.6,Obese
162.3,64.8,Fit
169.6,47.5,Fit
164.9,61.6,Fit
159.0,58.3,Fit
178.7,67.7,Fit
159.1,72.4,Obese
161.8,73.5,Obese
147.5,44.8,Fit
157.2,52.5,Fit
170.7,61.4,Fit
168.5,57.6,Fit
171.6,57.4,Fit
171.1,68.4,Fit
188.0,93.4,Obese
156.8,66.5,Obese
147.2,54.0,Fit
153.4,32.5,Fit
157.3,39.5,Fit
154.3,60.9,Obese
166.0,73.6,Obese
178.8,74.7,Fit
181.9,70.4,Fit
170.5,74.8,Obese
188.6,84.2,Fit
161.1,66.2,Obese
147.0,32.7,Fit
176.6,71.3,Fit
144.8,60.3,Obese
156.7,58.2,Fit
170.7,71.7,Fit
163.9,59.4,Fit
162.9,59.2,Fit
152.0,62.1,Obese
164.9,54.5,Fit
176.0,62.0,Fit
165.2,56.2,Fit
155.9,53.6,Fit
151.3,37.5,Fit
156.1,59.5,Fit
169.3,61.8,Fit
168.8,69.5,Fit
156.2,36.7,Fit
140.7,50.4,Obese
169.6,74.0,Obese
155.1,56.4,Fit
172.6,65.8,Fit
156.7,60.9,Fit
154.1,62.4,Obese
166.7,65.3,Fit
190.9,85.0,Fit
173.2,79.3,Obese
166.5,67.1,Fit
168.9,56.4,Fit
145.7,56.9,Obese
152.7,50.3,Fit
137.4,41.8,Fit
184.0,75.4,Fit
181.8,80.5,Fit
169.3,77.1,Obese
166.5,61.2,Fit
147.9,62.0,Obese
162.6,59.5,Fit
184.7,86.3,Obese
166.4,62.5,Fit
158.8,51.5,Fit
145.7,62.1,Obese
180.2,66.7,Fit
164.2,54.1,Fit
145.7,36.6,Fit
154.8,62.9,Obese
150.9,62.2,Obese
163.6,61.8,Fit
167.3,53.7,Fit
159.5,55.9,Fit
173.5,63.8,Fit
165.9,52.3,Fit
176.7,64.8,Fit
161.1,61.1,Fit
198.5,81.8,Fit
158.8,57.8,Fit
155.1,38.7,Fit
153.7,65.4,Obese
162.7,55.1,Fit
146.1,53.9,Obese
168.2,63.8,Fit
144.0,48.9,Fit
166.8,52.1,Fit
150.1,43.5,Fit
160.8,51.0,Fit
171.6,65.0,Fit
190.3,90.3,Fit
153.1,55.1,Fit
163.3,51.5,Fit
157.0,55.0,Fit
155.4,52.5,Fit
157.1,51.5,Fit
174.1,66.5,Fit
159.6,62.2,Fit
189.7,73.4,Fit
169.6,60.5,Fit
153.9,60.0,Obese
161.0,60.8,Fit
156.2,63.9,Obese
173.8,77.9,Obese
147.0,36.6,Fit
150.2,52.0,Fit
158.5,51.2,Fit
172.5,55.9,Fit
178.6,63.8,Fit
180.2,69.0,Fit
170.8,61.8,Fit
164.1,54.4,Fit
173.7,66.3,Fit
152.4,70.7,Obese
144.7,32.3,Fit
169.8,72.5,Obese
153.9,52.0,Fit
164.3,55.9,Fit
166.3,44.7,Fit
167.7,68.0,Fit
175.3,56.1,Fit
174.2,73.3,Fit
167.1,75.4,Obese
160.1,46.2,Fit
166.2,70.1,Obese
158.4,55.4,Fit
162.8,41.6,Fit
193.8,73.0,Fit
167.0,62.8,Fit
170.0,66.8,Fit
157.2,41.7,Fit
176.2,68.6,Fit
173.4,72.7,Fit
173.4,74.2,Fit
167.4,58.3,Fit
176.4,71.9,Fit
179.0,79.1,Fit
168.1,69.0,Fit
163.7,66.1,Fit
174.8,68.2,Fit
155.1,52.1,Fit
157.1,56.5,Fit
164.4,53.4,Fit
145.8,55.7,Obese
174.1,54.4,Fit
154.4,48.4,Fit
159.8,55.9,Fit
162.7,62.0,Fit
165.4,65.5,Fit
161.2,69.1,Obese
164.3,60.0,Fit
164.3,53.7,Fit
160.1,55.2,Fit
156.5,51.3,Fit
176.9,73.0,Fit
141.9,35.7,Fit
162.7,56.9,Fit
159.8,69.2,Obese
169.6,64.7,Fit
149.0,40.4,Fit
159.5,53.3,Fit
163.9,41.2,Fit
176.8,68.3,Fit
168.7,75.8,Obese
152.0,41.3,Fit
159.6,44.4,Fit
174.7,62.0,Fit
151.8,58.1,Obese
164.1,72.9,Obese
164.9,63.4,Fit
160.8,46.6,Fit
194.7,83.2,Fit
160.5,71.0,Obese
169.9,61.1,Fit
156.6,55.1,Fit
170.8,66.1,Fit
174.6,54.7,Fit
158.5,63.3,Obese
164.4,66.3,Fit
155.2,37.0,Fit
152.4,40.5,Fit
176.4,60.7,Fit
158.9,61.5,Fit
138.5,36.2,Fit
184.4,78.0,Fit
156.2,52.2,Fit
162.3,58.5,Fit
183.0,77.7,Fit
163.4,60.9,Fit
163.2,58.4,Fit
151.5,53.1,Fit
147.0,49.3,Fit
163.2,56.9,Fit
169.0,59.4,Fit
168.4,77.4,Obese
159.7,52.6,Fit
165.2,71.0,Obese
144.8,40.6,Fit
170.1,70.1,Fit
166.8,75.5,Obese
186.7,74.0,Fit
165.1,54.6,Fit
154.6,49.2,Fit
164.4,59.3,Fit
161.4,59.9,Fit
169.8,63.1,Fit
165.3,56.8,Fit
151.1,65.9,Obese
147.0,45.9,Fit
167.9,57.1,Fit
180.2,78.1,Fit
165.9,67.3,Fit
173.9,77.9,Obese
176.1,83.7,Obese
167.9,64.8,Fit
156.0,51.3,Fit
167.1,46.2,Fit
178.3,62.4,Fit
170.8,65.9,Fit
173.2,56.6,Fit
159.9,43.6,Fit
162.8,58.8,Fit
163.7,65.2,Fit
164.4,57.5,Fit
177.8,76.8,Fit
139.2,47.5,Fit
165.3,69.3,Obese
164.1,76.6,Obese
149.9,70.4,Obese
172.4,71.2,Fit
157.0,50.6,Fit
161.1,57.6,Fit
185.3,88.2,Obese
176.1,61.1,Fit
171.3,76.2,Obese
169.2,61.6,Fit
163.2,60.4,Fit
187.0,70.5,Fit
173.8,55.9,Fit
156.8,51.8,Fit
149.6,59.7,Obese
171.2,58.9,Fit
164.4,72.3,Obese
149.3,44.4,Fit
169.7,54.8,Fit
162.0,59.8,Fit
170.8,69.6,Fit
169.9,65.0,Fit
158.3,56.3,Fit
172.0,77.9,Obese
159.5,56.7,Fit
160.2,52.7,Fit
159.1,46.7,Fit
177.4,79.5,Obese
161.9,54.3,Fit
180.1,68.7,Fit
184.6,83.4,Fit
156.9,70.6,Obese
132.9,40.8,Fit
176.5,67.4,Fit
161.2,57.1,Fit
155.5,49.5,Fit
158.5,52.4,Fit
160.4,53.8,Fit
179.3,78.0,Fit
166.8,60.5,Fit
179.1,81.5,Obese
170.4,63.0,Fit
161.6,54.5,Fit
160.7,67.0,Obese
171.2,64.6,Fit
174.0,65.6,Fit
176.0,68.4,Fit
162.1,69.6,Obese
166.9,63.8,Fit
171.4,74.6,Obese
160.8,55.0,Fit
152.5,59.9,Obese
156.1,55.5,Fit
162.3,65.0,Fit
172.3,73.0,Fit
178.8,62.8,Fit
150.1,50.1,Fit
158.4,62.9,Obese
161.1,66.0,Obese
173.7,76.4,Obese
159.2,56.6,Fit
160.3,68.8,Obese
149.5,43.9,Fit
170.3,51.9,Fit
163.2,56.4,Fit
157.8,64.4,Obese
162.1,49.2,Fit
177.4,57.5,Fit
153.9,38.4,Fit
155.7,59.2,Fit
178.8,58.7,Fit
165.8,64.9,Fit
172.4,62.7,Fit
169.4,57.0,Fit
164.6,51.6,Fit
161.2,58.8,Fit
174.1,60.7,Fit
177.8,69.5,Fit
176.9,72.1,Fit
152.0,55.7,Fit
179.4,78.2,Fit
161.1,58.4,Fit
156.7,45.6,Fit
163.1,62.3,Fit
174.1,72.0,Fit
170.9,62.8,Fit
162.2,55.6,Fit
174.2,86.6,Obese
166.5,50.7,Fit
158.7,59.4,Fit
157.2,62.7,Obese
169.5,60.5,Fit
164.1,57.9,Fit
149.9,46.2,Fit
174.3,66.9,Fit
159.7,63.3,Fit
182.5,71.7,Fit
149.6,74.1,Obese
163.0,54.8,Fit
157.3,65.5,Obese
154.3,56.7,Fit
159.6,56.9,Fit
184.5,86.6,Obese
166.6,48.2,Fit
156.3,57.1,Fit
144.9,40.5,Fit
146.1,43.4,Fit
159.1,51.8,Fit
158.0,47.2,Fit
162.5,44.9,Fit
140.0,46.2,Fit
164.0,58.6,Fit
176.3,66.0,Fit
182.9,79.6,Fit
144.2,49.3,Fit
156.2,51.5,Fit
155.6,77.7,Obese
166.6,69.2,Fit
151.6,70.1,Obese
183.5,70.8,Fit
165.5,62.2,Fit
163.6,49.0,Fit
182.5,70.6,Fit
164.8,55.1,Fit
169.4,87.1,Obese
156.7,48.5,Fit
149.9,47.6,Fit
158.3,43.5,Fit
189.1,82.9,Fit
172.0,57.9,Fit
168.0,69.5,Fit
154.3,38.0,Fit
175.0,66.4,Fit
150.1,34.8,Fit
147.8,44.1,Fit
158.9,53.2,Fit
186.5,71.7,Fit
185.9,72.0,Fit
160.0,64.1,Obese
157.6,72.0,Obese
147.0,50.2,Fit
165.9,53.6,Fit
166.8,61.7,Fit
173.7,63.5,Fit
175.0,74.5,Fit
162.8,60.6,Fit
171.1,51.8,Fit
157.3,63.2,Obese
170.9,72.0,Fit
159.4,67.9,Obese
170.1,59.5,Fit
169.2,65.4,Fit
165.8,51.0,Fit
173.7,66.0,Fit
147.7,51.2,Fit
153.3,46.6,Fit
162.0,60.5,Fit
149.1,50.3,Fit
160.5,53.1,Fit
160.9,68.1,Obese
179.4,68.9,Fit
166.6,62.1,Fit
176.3,56.7,Fit
168.3,66.5,Fit
159.1,51.9,Fit
166.5,68.6,Fit
173.0,55.4,Fit
178.1,73.3,Fit
163.5,41.4,Fit
146.9,52.4,Fit
146.1,45.6,Fit
161.4,60.5,Fit
139.3,37.9,Fit
184.7,67.5,Fit
171.6,61.3,Fit
158.0,56.5,Fit
152.8,56.0,Fit
176.3,70.8,Fit
152.7,43.8,Fit
153.8,66.7,Obese
156.6,56.6,Fit
166.3,55.8,Fit
171.8,68.3,Fit
178.1,71.8,Fit
176.5,67.1,Fit
165.0,57.6,Fit
176.2,76.2,Fit
157.6,68.5,Obese
145.0,29.9,Fit
157.6,64.5,Obese
156.1,53.8,Fit
158.0,56.8,Fit
154.4,63.3,Obese
159.9,35.0,Fit
171.8,71.5,Fit
183.9,84.6,Obese
146.0,41.4,Fit
150.8,38.9,Fit
156.3,66.9,Obese
173.4,52.1,Fit
162.7,61.6,Fit
157.0,62.4,Obese
172.9,68.9,Fit
175.5,72.3,Fit
164.8,57.6,Fit
156.0,57.3,Fit
168.0,56.4,Fit
162.4,53.4,Fit
162.3,58.3,Fit
159.4,43.6,Fit
175.2,72.1,Fit
167.7,42.1,Fit
176.4,71.4,Fit
179.7,74.7,Fit
170.0,57.3,Fit
159.4,46.0,Fit
176.4,65.2,Fit
170.1,68.8,Fit
193.6,85.3,Fit
168.4,53.5,Fit
172.7,66.4,Fit
168.2,64.3,Fit
163.9,60.9,Fit
162.2,50.0,Fit
168.2,63.5,Fit
170.7,71.5,Fit
177.7,73.8,Fit
168.4,65.7,Fit
159.9,69.4,Obese
161.4,58.7,Fit
150.4,43.1,Fit
183.3,67.2,Fit
159.0,57.1,Fit
175.6,56.4,Fit
168.0,59.6,Fit
168.3,66.1,Fit
163.7,68.3,Obese
156.3,41.4,Fit
154.3,53.2,Fit
184.0,73.9,Fit
166.3,61.1,Fit
177.4,70.4,Fit
180.2,71.2,Fit
160.5,67.8,Obese
169.7,73.3,Obese
165.5,77.4,Obese
152.3,50.9,Fit
163.0,55.1,Fit
171.5,56.9,Fit
159.5,51.8,Fit
161.4,63.0,Fit
163.1,65.5,Fit
188.2,83.3,Fit
144.8,40.8,Fit
170.5,58.7,Fit
162.2,73.5,Obese
158.0,48.2,Fit
161.9,69.0,Obese
172.3,68.6,Fit
173.0,60.0,Fit
167.0,51.9,Fit
177.0,63.4,Fit
179.0,73.8,Fit
174.0,59.3,Fit
159.0,68.0,Obese
170.4,62.2,Fit
170.5,69.6,Fit
156.0,58.5,Fit
147.7,61.0,Obese
142.7,41.3,Fit
165.8,61.3,Fit
168.3,51.1,Fit
152.0,51.7,Fit
176.5,77.7,Fit
166.7,62.9,Fit
179.8,89.7,Obese
169.1,67.0,Fit
153.3,47.4,Fit
170.0,67.3,Fit
172.4,53.7,Fit
159.0,49.2,Fit
149.1,39.2,Fit
166.1,60.8,Fit
154.0,51.7,Fit
177.3,78.8,Obese
160.5,55.9,Fit
184.0,66.4,Fit
141.6,56.6,Obese
166.5,37.4,Fit
180.7,72.2,Fit
155.2,54.7,Fit
163.2,58.5,Fit
160.6,60.7,Fit
157.5,55.4,Fit
167.7,65.9,Fit
150.8,45.2,Fit
163.8,47.3,Fit
170.7,63.7,Fit
162.6,50.0,Fit
154.0,46.3,Fit
176.3,77.7,Fit
173.0,78.3,Obese
153.5,61.0,Obese
150.8,57.7,Obese
154.5,53.0,Fit
171.0,72.5,Fit
168.0,65.0,Fit
173.7,82.0,Obese
161.4,50.0,Fit
154.8,58.1,Fit
175.1,57.3,Fit
158.9,61.0,Fit
167.1,47.6,Fit
148.0,38.4,Fit
158.7,45.2,Fit
176.1,70.2,Fit
157.1,57.1,Fit
174.0,86.2,Obese
139.4,42.0,Fit
158.8,61.7,Fit
163.1,59.8,Fit
184.2,80.1,Fit
152.1,52.1,Fit
172.4,74.2,Fit
176.6,60.2,Fit
157.1,34.7,Fit
160.9,60.3,Fit
166.6,46.6,Fit
148.7,59.1,Obese
160.0,51.9,Fit
179.0,62.2,Fit
170.7,85.7,Obese
163.3,58.5,Fit
166.2,59.1,Fit
171.4,70.6,Fit
173.5,72.7,Fit
158.9,64.6,Obese
181.9,62.1,Fit
179.5,75.2,Fit
172.4,63.1,Fit
155.7,46.0,Fit
153.8,52.4,Fit
161.4,42.8,Fit
165.7,67.8,Fit
145.5,44.3,Fit
170.4,60.1,Fit
179.2,69.5,Fit
171.3,63.2,Fit
157.6,63.7,Obese
156.3,45.0,Fit
168.3,59.3,Fit
163.3,56.9,Fit
169.9,55.0,Fit
171.6,66.1,Fit
177.0,63.1,Fit
152.5,40.0,Fit
167.4,65.9,Fit
161.0,69.4,Obese
163.9,59.5,Fit
174.5,66.2,Fit
175.7,66.9,Fit
180.4,67.5,Fit
169.7,72.7,Obese
163.8,59.8,Fit
162.2,40.5,Fit
145.9,56.4,Obese
179.7,78.7,Fit
161.5,62.2,Fit
170.6,42.0,Fit
172.5,65.4,Fit
151.3,57.5,Obese
154.8,55.8,Fit
182.0,74.5,Fit
168.2,69.4,Fit
158.6,56.5,Fit
163.6,68.5,Obese
176.9,70.2,Fit
175.3,68.2,Fit
148.9,55.9,Obese
183.0,70.5,Fit
175.6,59.1,Fit
163.3,58.7,Fit
151.9,55.5,Fit
176.6,76.0,Fit
170.2,71.2,Fit
149.0,48.3,Fit
162.4,56.7,Fit
199.4,82.7,Fit
165.2,62.0,Fit
156.8,41.0,Fit
153.9,52.3,Fit
184.5,97.7,Obese
174.3,54.8,Fit
180.5,72.9,Fit
167.7,64.9,Fit
178.8,74.4,Fit
155.7,45.6,Fit
166.8,65.3,Fit
168.2,57.9,Fit
180.2,60.0,Fit
168.5,70.1,Fit
158.1,60.3,Fit
165.7,52.7,Fit
146.6,42.9,Fit
139.5,38.2,Fit
174.1,53.6,Fit
160.9,63.0,Fit
162.1,64.2,Fit
174.1,64.1,Fit
180.4,71.3,Fit
170.9,65.2,Fit
186.2,78.2,Fit
170.5,53.2,Fit
168.3,66.2,Fit
167.6,52.4,Fit
150.9,55.5,Fit
175.5,59.3,Fit
138.1,31.6,Fit
158.6,55.1,Fit
165.3,59.7,Fit
156.3,54.6,Fit
160.0,49.2,Fit
185.2,77.1,Fit
177.1,71.4,Fit
157.5,63.9,Obese
159.8,57.7,Fit
151.0,45.3,Fit
172.8,54.9,Fit
162.3,45.7,Fit
143.4,47.8,Fit
166.1,67.0,Fit
169.8,56.3,Fit
175.6,69.9,Fit
164.2,57.9,Fit
160.9,62.7,Fit
186.8,83.7,Fit
165.1,41.8,Fit
172.9,74.0,Fit
159.1,57.7,Fit
172.6,61.3,Fit
149.0,44.8,Fit
159.9,56.5,Fit
151.7,46.6,Fit
158.3,47.7,Fit
178.8,64.6,Fit
158.3,46.8,Fit
172.9,76.5,Obese
181.7,73.1,Fit
164.7,77.7,Obese
175.9,71.1,Fit
170.8,68.9,Fit
166.3,52.3,Fit
173.3,64.3,Fit
185.2,76.1,Fit
158.0,49.8,Fit
154.4,48.8,Fit
153.8,55.4,Fit
175.9,71.6,Fit
177.4,58.6,Fit
159.1,58.0,Fit
141.5,48.5,Fit
157.6,49.9,Fit
171.0,58.8,Fit
164.3,62.9,Fit
167.0,40.8,Fit
159.2,55.8,Fit
176.2,81.3,Obese
168.8,41.9,Fit
171.5,71.3,Fit
166.7,65.5,Fit
170.8,52.7,Fit
170.0,67.8,Fit
154.8,60.7,Obese
169.1,53.5,Fit
173.7,60.7,Fit
177.7,69.7,Fit
169.6,71.1,Fit
154.4,48.1,Fit
156.1,53.3,Fit
160.2,51.2,Fit
167.1,61.6,Fit
163.7,67.3,Obese
152.6,52.1,Fit
152.6,48.4,Fit
141.9,44.0,Fit
130.7,31.2,Fit
163.6,50.9,Fit
190.5,89.5,Fit
184.8,88.2,Obese
154.2,38.0,Fit
166.6,65.8,Fit
148.9,55.6,Obese
150.6,40.2,Fit
151.8,46.9,Fit
162.5,53.5,Fit
163.0,73.7,Obese
167.8,75.1,Obese
172.3,57.9,Fit
161.3,45.6,Fit
165.4,66.4,Fit
153.0,55.8,Fit
150.2,59.6,Obese
148.5,40.0,Fit
172.1,71.0,Fit
161.3,51.4,Fit
144.4,50.9,Fit
164.3,59.1,Fit
151.3,65.5,Obese
183.3,77.5,Fit
158.6,52.8,Fit
172.5,66.6,Fit
177.0,68.1,Fit
154.5,43.3,Fit
165.8,75.9,Obese
171.1,77.2,Obese
166.3,59.4,Fit
169.0,68.4,Fit
150.4,66.2,Obese
171.1,74.3,Obese
159.7,53.6,Fit
168.8,62.0,Fit
175.1,53.7,Fit
172.4,71.6,Fit
168.8,72.7,Obese
172.1,75.1,Obese
172.6,71.1,Fit
181.5,75.3,Fit
164.6,51.6,Fit
166.8,63.8,Fit
175.3,62.5,Fit
159.6,60.2,Fit
150.3,43.6,Fit
170.4,68.0,Fit
162.7,68.8,Obese
151.7,53.7,Fit
170.5,66.6,Fit
180.7,79.2,Fit
147.1,61.7,Obese
176.2,67.5,Fit
137.1,45.5,Fit
160.6,68.8,Obese
185.2,80.8,Fit
161.4,41.3,Fit
166.0,54.9,Fit
173.4,72.2,Fit
146.1,43.8,Fit
165.8,72.0,Obese
165.7,75.3,Obese
185.5,71.0,Fit
151.4,42.2,Fit
160.8,54.0,Fit
154.8,49.4,Fit
153.6,64.2,Obese
177.4,61.0,Fit
165.3,66.0,Fit
158.9,66.6,Obese
159.3,62.4,Fit
158.8,59.0,Fit
159.8,54.9,Fit
151.1,65.0,Obese
162.2,55.9,Fit
161.0,64.6,Fit
156.7,52.7,Fit
166.7,46.4,Fit
167.6,59.7,Fit
158.9,54.3,Fit
163.4,57.6,Fit
188.7,73.1,Fit
188.3,83.0,Fit
153.4,57.7,Fit
154.9,50.4,Fit
153.3,49.2,Fit
176.6,60.2,Fit
160.6,58.8,Fit
167.6,72.8,Obese
187.0,87.9,Obese
164.9,55.0,Fit
172.8,81.6,Obese
170.7,61.2,Fit
158.5,47.2,Fit
176.7,57.8,Fit
155.7,44.7,Fit
179.7,73.7,Fit
158.5,53.2,Fit
159.7,51.1,Fit
153.0,44.7,Fit
154.8,44.1,Fit
160.3,49.4,Fit
138.3,50.2,Obese
162.4,72.5,Obese
159.4,70.8,Obese
173.7,71.9,Fit
169.7,59.4,Fit
157.2,49.0,Fit
160.0,62.3,Fit
162.4,56.1,Fit
181.3,75.6,Fit
156.0,69.0,Obese
157.1,56.0,Fit
152.6,69.4,Obese
148.7,39.6,Fit
168.4,66.0,Fit
167.2,64.0,Fit
179.1,62.7,Fit
176.5,74.9,Fit
191.4,92.8,Obese
164.2,76.9,Obese
162.1,61.1,Fit
150.7,34.8,Fit
172.7,69.4,Fit
166.3,66.8,Fit
172.2,63.3,Fit
152.5,52.9,Fit
168.9,58.9,Fit
167.3,60.5,Fit
166.5,69.2,Fit
157.5,65.7,Obese
178.1,59.6,Fit
187.6,73.3,Fit
152.8,38.6,Fit
172.9,80.5,Obese
133.3,46.1,Obese
172.4,49.3,Fit
144.4,45.4,Fit
159.2,53.5,Fit
150.6,43.8,Fit
162.6,66.5,Obese
174.2,74.9,Fit
144.6,48.1,Fit
161.0,51.9,Fit
159.4,50.8,Fit
182.4,73.5,Fit
169.7,59.7,Fit
152.1,50.8,Fit
159.8,60.7,Fit
182.1,60.7,Fit
172.9,59.7,Fit
154.9,52.5,Fit
162.1,70.3,Obese
162.4,64.8,Fit
159.1,55.6,Fit
146.2,50.2,Fit
157.5,53.8,Fit
180.3,80.1,Fit
160.8,60.4,Fit
163.9,69.3,Obese
166.5,50.2,Fit
189.4,72.5,Fit
165.1,62.2,Fit
177.0,72.9,Fit
158.4,74.4,Obese
162.1,43.4,Fit
165.1,59.7,Fit
156.5,53.2,Fit
162.8,60.2,Fit
174.8,81.1,Obese
156.2,60.7,Fit
165.0,47.1,Fit
172.8,78.0,Obese
155.9,65.5,Obese
177.0,71.1,Fit
165.8,47.5,Fit
163.2,57.4,Fit
142.9,48.7,Fit
160.9,64.9,Obese
169.1,48.7,Fit
184.2,68.5,Fit
171.2,73.3,Fit
177.4,81.2,Obese
151.7,54.1,Fit
163.6,68.1,Obese
178.4,73.7,Fit
155.2,60.7,Obese
175.6,69.0,Fit
173.1,69.7,Fit
168.0,52.3,Fit
161.4,63.1,Fit
154.2,42.3,Fit
184.5,80.7,Fit
172.0,61.5,Fit
168.7,65.6,Fit
160.5,49.0,Fit
165.4,56.2,Fit
166.8,64.2,Fit
169.4,69.2,Fit
173.1,74.7,Fit
156.4,44.6,Fit
148.9,36.7,Fit
165.9,52.8,Fit
145.8,38.2,Fit
161.4,69.9,Obese
159.4,66.6,Obese
170.4,55.9,Fit
186.8,90.5,Obese
143.6,55.6,Obese
190.0,66.4,Fit
162.4,49.8,Fit
168.8,49.4,Fit
149.4,48.4,Fit
176.0,68.3,Fit
165.5,60.4,Fit
164.3,43.2,Fit
143.7,34.0,Fit
165.8,62.6,Fit
174.3,71.8,Fit
162.4,41.9,Fit
177.9,59.4,Fit
177.5,77.5,Fit
157.9,45.1,Fit
182.5,73.2,Fit
165.5,49.7,Fit
165.5,66.9,Fit
166.1,44.6,Fit
165.8,58.0,Fit
136.1,48.3,Obese
163.0,63.3,Fit
150.0,45.8,Fit
182.9,68.0,Fit
182.4,71.4,Fit
174.4,56.6,Fit
162.4,57.2,Fit
153.9,51.5,Fit
157.8,51.4,Fit
186.4,84.4,Fit
157.4,45.9,Fit
139.1,28.9,Fit
176.3,64.2,Fit
181.5,73.5,Fit
183.3,73.0,Fit
176.4,67.3,Fit
178.2,60.9,Fit
165.6,52.5,Fit
142.2,40.6,Fit
165.3,55.6,Fit
171.8,73.7,Fit
163.5,60.9,Fit
163.0,54.2,Fit
154.4,61.2,Obese
154.0,55.7,Fit
185.2,64.6,Fit
185.6,49.9,Fit
165.0,49.3,Fit
168.1,66.9,Fit
154.2,59.4,Fit
172.1,51.9,Fit
184.4,80.0,Fit
148.2,53.3,Fit
170.1,74.8,Obese
170.9,71.9,Fit
170.8,75.0,Obese
183.1,77.6,Fit
187.4,80.9,Fit
162.4,55.3,Fit
172.4,72.0,Fit
165.9,49.9,Fit
158.0,53.8,Fit
168.0,66.4,Fit
172.4,76.6,Obese
167.4,57.8,Fit
155.3,60.8,Obese
159.9,54.7,Fit
160.0,64.2,Obese
155.7,46.9,Fit
168.4,68.2,Fit
169.6,62.5,Fit
175.8,58.5,Fit
155.6,52.0,Fit
158.6,65.9,Obese
182.1,64.8,Fit
163.2,46.7,Fit
165.3,63.3,Fit
163.1,45.1,Fit
177.5,81.8,Obese
177.9,81.9,Obese
177.2,77.4,Fit
165.3,60.0,Fit
155.4,66.4,Obese
186.2,87.0,Obese
174.4,62.7,Fit
160.0,67.8,Obese
180.7,64.5,Fit
159.1,54.1,Fit
180.5,57.3,Fit
181.3,73.4,Fit
154.9,50.4,Fit
171.4,61.0,Fit
173.6,65.0,Fit
193.8,78.0,Fit
156.8,54.4,Fit
180.8,82.2,Obese
165.2,51.5,Fit
151.3,57.3,Obese
163.7,60.7,Fit
165.0,62.9,Fit
153.4,51.5,Fit
168.4,56.7,Fit
175.5,71.3,Fit
167.6,66.0,Fit
159.0,49.2,Fit
163.4,48.0,Fit
165.0,60.5,Fit
167.4,67.7,Fit
177.2,77.1,Fit
168.0,71.7,Obese
149.6,52.2,Fit
158.8,53.4,Fit
166.8,61.2,Fit
177.4,59.3,Fit
179.3,65.2,Fit
184.5,74.5,Fit
